,1,2,3,4,5,6,7,8,9,10
61,0.05005673,0.05232688,0.5426788,0.054597043,0.05005673,0.059137397,0.036435835,0.03984106,0.058002308,0.056867212
62,0.050056733,0.052326884,0.043246284,0.5540295,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
63,0.05005673,0.05232688,0.04324628,0.054597043,0.05005673,0.059137397,0.036435835,0.5392735,0.058002304,0.056867212
64,0.050056733,0.052326884,0.043246284,0.054597043,0.050056733,0.55856985,0.03643584,0.039841063,0.058002304,0.056867212
65,0.050056733,0.052326884,0.043246284,0.054597043,0.54948926,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
66,0.05005674,0.05232689,0.04324629,0.05459705,0.05005674,0.059137408,0.036435843,0.039841067,0.5574348,0.05686722
67,0.050056733,0.052326884,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.5562997
68,0.050056733,0.052326884,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.5562997
69,0.050072554,0.052364886,0.043246955,0.054682866,0.050072554,0.059639677,0.036435846,0.5381385,0.058290176,0.05705603
70,0.05005674,0.05232689,0.04324629,0.05459705,0.05005674,0.059137408,0.036435843,0.039841067,0.5574348,0.05686722
71,0.05005674,0.05232689,0.04324629,0.05459705,0.05005674,0.059137408,0.036435843,0.039841067,0.5574348,0.05686722
72,0.05005674,0.05232689,0.04324629,0.05459705,0.05005674,0.059137408,0.036435843,0.039841067,0.5574348,0.05686722
73,0.050056733,0.052326884,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.5562997
74,0.05005673,0.05232688,0.04324628,0.054597043,0.05005673,0.059137397,0.036435835,0.5392735,0.058002304,0.056867212
75,0.050056733,0.052326884,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.5562997
76,0.05005673,0.05232688,0.5426788,0.054597043,0.05005673,0.059137397,0.036435835,0.03984106,0.058002308,0.056867212
77,0.050056733,0.052326884,0.043246284,0.5540295,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
78,0.05005673,0.05232688,0.04324628,0.054597043,0.05005673,0.059137397,0.036435835,0.5392735,0.058002304,0.056867212
79,0.050056733,0.052326884,0.043246284,0.054597043,0.050056733,0.55856985,0.03643584,0.039841063,0.058002304,0.056867212
80,0.050056733,0.052326884,0.043246284,0.5540295,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
81,0.05005674,0.05232689,0.04324629,0.05459705,0.05005674,0.059137408,0.036435843,0.039841067,0.5574348,0.05686722
82,0.050056733,0.55175936,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
83,0.05005673,0.05232688,0.04324628,0.054597043,0.05005673,0.059137397,0.5358683,0.03984106,0.058002304,0.056867212
84,0.050056733,0.052326884,0.043246284,0.054597043,0.54948926,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
85,0.050056733,0.55175936,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
86,0.050056733,0.052326884,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.5562997
87,0.050076243,0.05237391,0.043247107,0.5528945,0.050076243,0.059621688,0.03643585,0.039841175,0.058336306,0.057097014
88,0.050056733,0.55175936,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
89,0.54948926,0.052326884,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
90,0.05005673,0.05232688,0.5426788,0.054597043,0.05005673,0.059137397,0.036435835,0.03984106,0.058002308,0.056867212
91,0.05005674,0.05232689,0.04324629,0.05459705,0.05005674,0.059137408,0.036435843,0.039841067,0.5574348,0.05686722
92,0.05005673,0.05232688,0.04324628,0.054597043,0.05005673,0.059137397,0.036435835,0.5392735,0.058002304,0.056867212
93,0.050056733,0.052326884,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.5562997
94,0.05008808,0.05240246,0.04324761,0.05476862,0.050088078,0.06014844,0.5335982,0.039841242,0.058572374,0.057244927
95,0.05005673,0.05232688,0.5426788,0.054597043,0.05005673,0.059137397,0.036435835,0.03984106,0.058002308,0.056867212
96,0.05005673,0.05232688,0.04324628,0.054597043,0.05005673,0.059137397,0.036435835,0.5392735,0.058002304,0.056867212
97,0.050074708,0.052370176,0.043247044,0.05469487,0.050074708,0.05957852,0.53473324,0.039841164,0.058307678,0.05707785
98,0.050056733,0.052326884,0.043246284,0.5540295,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
99,0.54948926,0.052326884,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
100,0.050056733,0.052326884,0.043246284,0.054597043,0.050056733,0.55856985,0.03643584,0.039841063,0.058002304,0.056867212
101,0.050056733,0.052326884,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.5562997
102,0.050056733,0.052326884,0.043246284,0.054597043,0.54948926,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
103,0.050056733,0.052326884,0.043246284,0.5540295,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
104,0.050056733,0.052326884,0.043246284,0.054597043,0.050056733,0.55856985,0.03643584,0.039841063,0.058002304,0.056867212
105,0.54948926,0.052326884,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
106,0.05005674,0.05232689,0.04324629,0.05459705,0.05005674,0.059137408,0.036435843,0.039841067,0.5574348,0.05686722
107,0.050056733,0.052326884,0.043246284,0.054597043,0.54948926,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
108,0.050074708,0.052370176,0.043247044,0.05469487,0.050074708,0.05957852,0.53473324,0.039841164,0.058307678,0.05707785
109,0.050056733,0.55175936,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
110,0.050056733,0.052326884,0.043246284,0.054597043,0.050056733,0.55856985,0.03643584,0.039841063,0.058002304,0.056867212
111,0.050056733,0.55175936,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
112,0.050056733,0.55175936,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
113,0.05005674,0.05232689,0.04324629,0.05459705,0.05005674,0.059137408,0.036435843,0.039841067,0.5574348,0.05686722
114,0.050056733,0.052326884,0.043246284,0.054597043,0.050056733,0.55856985,0.03643584,0.039841063,0.058002304,0.056867212
115,0.050056733,0.052326884,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.5562997
116,0.050056733,0.052326884,0.043246284,0.5540295,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
117,0.050056733,0.052326884,0.043246284,0.5540295,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
118,0.050056733,0.55175936,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
119,0.05005673,0.05232688,0.04324628,0.054597043,0.05005673,0.059137397,0.5358683,0.03984106,0.058002304,0.056867212
120,0.54948926,0.052326884,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
121,0.54948926,0.052326884,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
122,0.54948926,0.052326884,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
123,0.050056733,0.55175936,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
124,0.050056733,0.052326884,0.043246284,0.054597043,0.050056733,0.55856985,0.03643584,0.039841063,0.058002304,0.056867212
125,0.05005673,0.05232688,0.5426788,0.054597043,0.05005673,0.059137397,0.036435835,0.03984106,0.058002308,0.056867212
126,0.05005673,0.05232688,0.04324628,0.054597043,0.05005673,0.059137397,0.036435835,0.5392735,0.058002304,0.056867212
127,0.050072554,0.052364886,0.043246955,0.054682866,0.050072554,0.059639677,0.036435846,0.5381385,0.058290176,0.05705603
128,0.050056733,0.052326884,0.043246284,0.5540295,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
129,0.050056733,0.052326884,0.043246284,0.054597043,0.050056733,0.55856985,0.03643584,0.039841063,0.058002304,0.056867212
130,0.54948926,0.052326884,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
131,0.05005673,0.05232688,0.5426788,0.054597043,0.05005673,0.059137397,0.036435835,0.03984106,0.058002308,0.056867212
132,0.050056733,0.052326884,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.5562997
133,0.050056733,0.55175936,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
134,0.54948926,0.052326884,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
135,0.050056733,0.55175936,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
136,0.05008808,0.05240246,0.04324761,0.05476862,0.050088078,0.06014844,0.5335982,0.039841242,0.058572374,0.057244927
137,0.050056733,0.052326884,0.043246284,0.054597043,0.54948926,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
138,0.050056733,0.052326884,0.043246284,0.054597043,0.050056733,0.55856985,0.03643584,0.039841063,0.058002304,0.056867212
139,0.05008808,0.05240246,0.04324761,0.05476862,0.050088078,0.06014844,0.5335982,0.039841242,0.058572374,0.057244927
140,0.05005673,0.05232688,0.5426788,0.054597043,0.05005673,0.059137397,0.036435835,0.03984106,0.058002308,0.056867212
141,0.050068576,0.0523559,0.043246776,0.0546652,0.050068572,0.059723545,0.53473324,0.039841127,0.05826771,0.057029333
142,0.05005673,0.05232688,0.5426788,0.054597043,0.05005673,0.059137397,0.036435835,0.03984106,0.058002308,0.056867212
143,0.05005674,0.05232689,0.04324629,0.05459705,0.05005674,0.059137408,0.036435843,0.039841067,0.5574348,0.05686722
144,0.050068576,0.0523559,0.043246776,0.0546652,0.050068572,0.059723545,0.53473324,0.039841127,0.05826771,0.057029333
145,0.05005673,0.05232688,0.04324628,0.054597043,0.05005673,0.059137397,0.036435835,0.5392735,0.058002304,0.056867212
146,0.050056733,0.052326884,0.043246284,0.054597043,0.050056733,0.55856985,0.03643584,0.039841063,0.058002304,0.056867212
147,0.050056733,0.55175936,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
148,0.050056733,0.052326884,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.5562997
149,0.54948926,0.052326884,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
150,0.050056733,0.052326884,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.5562997
151,0.050056733,0.052326884,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.5562997
152,0.050056733,0.55175936,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
153,0.050056733,0.55175936,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
154,0.050056733,0.052326884,0.043246284,0.054597043,0.54948926,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
155,0.050056733,0.052326884,0.043246284,0.054597043,0.54948926,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
156,0.05005673,0.05232688,0.5426788,0.054597043,0.05005673,0.059137397,0.036435835,0.03984106,0.058002308,0.056867212
157,0.54948926,0.052326884,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
158,0.05005673,0.05232688,0.5426788,0.054597043,0.05005673,0.059137397,0.036435835,0.03984106,0.058002308,0.056867212
159,0.050056733,0.052326884,0.043246284,0.5540295,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
160,0.050074708,0.052370176,0.04324704,0.05469487,0.050074708,0.059578523,0.53473324,0.039841164,0.058307685,0.057077855
161,0.050056733,0.052326884,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.5562997
162,0.54948926,0.052326884,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
163,0.54948926,0.052326884,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
164,0.050056733,0.052326884,0.043246284,0.054597043,0.050056733,0.55856985,0.03643584,0.039841063,0.058002304,0.056867212
165,0.54948926,0.052326884,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
166,0.05005673,0.05232688,0.5426788,0.054597043,0.05005673,0.059137397,0.036435835,0.03984106,0.058002308,0.056867212
167,0.050056733,0.052326884,0.043246284,0.054597043,0.54948926,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
168,0.54948926,0.052326884,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
169,0.050056733,0.052326884,0.043246284,0.054597043,0.54948926,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
170,0.050056733,0.052326884,0.043246284,0.5540295,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
171,0.050056733,0.052326884,0.043246284,0.054597043,0.050056733,0.55856985,0.03643584,0.039841063,0.058002304,0.056867212
172,0.05005673,0.05232688,0.5426788,0.054597043,0.05005673,0.059137397,0.036435835,0.03984106,0.058002308,0.056867212
173,0.05005674,0.05232689,0.04324629,0.05459705,0.05005674,0.059137408,0.036435843,0.039841067,0.5574348,0.05686722
174,0.05005674,0.05232689,0.04324629,0.05459705,0.05005674,0.059137408,0.036435843,0.039841067,0.5574348,0.05686722
175,0.050056733,0.052326884,0.043246284,0.5540295,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
176,0.050056733,0.052326884,0.043246284,0.5540295,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
177,0.050056733,0.55175936,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
178,0.05005673,0.05232688,0.5426788,0.054597043,0.05005673,0.059137397,0.036435835,0.03984106,0.058002308,0.056867212
179,0.050056733,0.052326884,0.043246284,0.054597043,0.54948926,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
180,0.5472191,0.052414544,0.043247826,0.054794587,0.0500932,0.06004141,0.036435857,0.039841276,0.058620192,0.057292014
181,0.05005673,0.05232688,0.04324628,0.054597043,0.05005673,0.059137397,0.036435835,0.5392735,0.058002304,0.056867212
182,0.05005674,0.05232689,0.04324629,0.05459705,0.05005674,0.059137408,0.036435843,0.039841067,0.5574348,0.05686722
183,0.050056733,0.052326884,0.043246284,0.054597043,0.54948926,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
184,0.050056733,0.052326884,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.5562997
185,0.05005673,0.05232688,0.5426788,0.054597043,0.05005673,0.059137397,0.036435835,0.03984106,0.058002308,0.056867212
186,0.05005674,0.05232689,0.04324629,0.05459705,0.05005674,0.059137408,0.036435843,0.039841067,0.5574348,0.05686722
187,0.050056733,0.052326884,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.5562997
188,0.050056733,0.052326884,0.043246284,0.054597043,0.050056733,0.55856985,0.03643584,0.039841063,0.058002304,0.056867212
189,0.05005674,0.05232689,0.04324629,0.05459705,0.05005674,0.059137408,0.036435843,0.039841067,0.5574348,0.05686722
190,0.05005673,0.05232688,0.04324628,0.054597043,0.05005673,0.059137397,0.5358683,0.03984106,0.058002304,0.056867212
191,0.050056733,0.052326884,0.043246284,0.054597043,0.050056733,0.55856985,0.03643584,0.039841063,0.058002304,0.056867212
192,0.050056733,0.55175936,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
193,0.05005673,0.05232688,0.04324628,0.054597043,0.05005673,0.059137397,0.036435835,0.5392735,0.058002304,0.056867212
194,0.05005673,0.05232688,0.5426788,0.054597043,0.05005673,0.059137397,0.036435835,0.03984106,0.058002308,0.056867212
195,0.050056733,0.55175936,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
196,0.050056733,0.052326884,0.043246284,0.054597043,0.050056733,0.55856985,0.03643584,0.039841063,0.058002304,0.056867212
197,0.05005674,0.05232689,0.04324629,0.05459705,0.05005674,0.059137408,0.036435843,0.039841067,0.5574348,0.05686722
198,0.050056733,0.55175936,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
199,0.05005673,0.05232688,0.04324628,0.054597043,0.05005673,0.059137397,0.5358683,0.03984106,0.058002304,0.056867212
200,0.050056733,0.052326884,0.043246284,0.054597043,0.050056733,0.55856985,0.03643584,0.039841063,0.058002304,0.056867212
201,0.05005674,0.05232689,0.04324629,0.05459705,0.05005674,0.059137408,0.036435843,0.039841067,0.5574348,0.05686722
202,0.54948926,0.052326884,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
203,0.54948926,0.052326884,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
204,0.050056733,0.052326884,0.043246284,0.5540295,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
205,0.050056733,0.052326884,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.5562997
206,0.050095737,0.052420005,0.04324795,0.05480389,0.050095737,0.059987295,0.036435857,0.5370034,0.0586117,0.05729843
207,0.050056733,0.052326884,0.043246284,0.5540295,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
208,0.050056733,0.052326884,0.043246284,0.054597043,0.050056733,0.55856985,0.03643584,0.039841063,0.058002304,0.056867212
209,0.050056733,0.052326884,0.043246284,0.054597043,0.050056733,0.55856985,0.03643584,0.039841063,0.058002304,0.056867212
210,0.050056733,0.052326884,0.043246284,0.054597043,0.050056733,0.55856985,0.03643584,0.039841063,0.058002304,0.056867212
211,0.050056733,0.052326884,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.5562997
212,0.05005674,0.05232689,0.04324629,0.05459705,0.05005674,0.059137408,0.036435843,0.039841067,0.5574348,0.05686722
213,0.05005674,0.05232689,0.04324629,0.05459705,0.05005674,0.059137408,0.036435843,0.039841067,0.5574348,0.05686722
214,0.050056733,0.052326884,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.5562997
215,0.050056733,0.052326884,0.043246284,0.054597043,0.54948926,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
216,0.050056733,0.052326884,0.043246284,0.054597043,0.54948926,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
217,0.05005674,0.05232689,0.04324629,0.05459705,0.05005674,0.059137408,0.036435843,0.039841067,0.5574348,0.05686722
218,0.050056733,0.052326884,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.5562997
219,0.050056733,0.052326884,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.5562997
220,0.050056733,0.052326884,0.043246284,0.054597043,0.54948926,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
221,0.050092056,0.052411444,0.04324779,0.054786287,0.050092056,0.060064606,0.036435857,0.5370034,0.058594868,0.057271633
222,0.050056733,0.052326884,0.043246284,0.5540295,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
223,0.54948926,0.052326884,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
224,0.050056733,0.55175936,0.043246284,0.054597043,0.050056733,0.059137397,0.03643584,0.039841063,0.058002304,0.056867212
